"id","mechanic"
220308,"Income"
220308,"Modular Board"
220308,"Network and Route Building"
220308,"Solo / Solitaire Game"
220308,"Tech Trees / Tech Tracks"
220308,"Turn Order: Pass Order"
220308,"Variable Player Powers"
220308,"Variable Set-up"
220308,"Victory Points as a Resource"
218603,"Action Points"
218603,"Area Majority / Influence"
218603,"Bias"
218603,"End Game Bonuses"
218603,"Hexagon Grid"
218603,"Income"
218603,"Turn Order: Progressive"
54998,"Area Majority / Influence"
54998,"Area Movement"
54998,"Auction/Bidding"
54998,"Auction: Fixed Placement"
54998,"Card Drafting"
54998,"Dice Rolling"
54998,"Set Collection"
54998,"Variable Phase Order"
5782,"Card Drafting"
5782,"Push Your Luck"
5782,"Set Collection"
180263,"Cooperative Game"
180263,"Grid Movement"
180263,"Hand Management"
180263,"Map Addition"
180263,"Modular Board"
180263,"Scenario / Mission / Campaign Game"
180263,"Solo / Solitaire Game"
180263,"Storytelling"
180263,"Variable Player Powers"
62219,"Action Queue"
62219,"Area Majority / Influence"
62219,"Card Drafting"
62219,"End Game Bonuses"
62219,"Grid Movement"
62219,"Hexagon Grid"
62219,"Map Addition"
62219,"Take That"
62219,"Tile Placement"
62219,"Turn Order: Claim Action"
62219,"Variable Player Powers"
62219,"Worker Placement"
27162,"Dice Rolling"
27162,"Worker Placement with Dice Workers"
5,"Hand Management"
5,"Investment"
5,"Market"
5,"Square Grid"
5,"Stock Holding"
5,"Tile Placement"
5,"Victory Points as a Resource"
21790,"Card Drafting"
21790,"Hand Management"
21790,"Network and Route Building"
21790,"Set Collection"
12493,"Action Points"
12493,"Area-Impulse"
12493,"Dice Rolling"
12493,"Follow"
12493,"Grid Movement"
12493,"Hexagon Grid"
12493,"Increase Value of Unchosen Resources"
12493,"Modular Board"
12493,"Player Elimination"
12493,"Tile Placement"
12493,"Trading"
12493,"Variable Phase Order"
12493,"Variable Player Powers"
12493,"Voting"
198773,"Communication Limits"
198773,"Memory"
198773,"Push Your Luck"
198773,"Team-Based Game"
2511,"Cooperative Game"
2511,"Narrative Choice / Paragraph"
2511,"Solo / Solitaire Game"
2511,"Storytelling"
54,"Action Points"
54,"Area Majority / Influence"
54,"Auction/Bidding"
54,"Grid Movement"
54,"Hexagon Grid"
54,"Layering"
54,"Map Addition"
54,"Modular Board"
54,"Set Collection"
54,"Tile Placement"
1294,"Deduction"
1294,"Dice Rolling"
1294,"Grid Movement"
1294,"Memory"
1294,"Roll / Spin and Move"
1294,"Square Grid"
25613,"Action Points"
25613,"Auction/Bidding"
25613,"Auction: Dutch"
25613,"Card Drafting"
25613,"Hand Management"
170042,"Contracts"
170042,"Dice Rolling"
170042,"Hand Management"
170042,"Worker Placement"
170042,"Worker Placement Different Worker Types"
15512,"Move Through Deck"
15512,"Push Your Luck"
15512,"Simultaneous Action Selection"
118,"Auction/Bidding"
118,"Auction: English"
118,"Auction: Once Around"
118,"Auction: Sealed Bid"
118,"Auction: Turn Order Until Pass"
118,"Commodity Speculation"
118,"Hand Management"
118,"Victory Points as a Resource"
74,"Hand Management"
74,"Player Judge"
74,"Simultaneous Action Selection"
92828,"Storytelling"
92828,"Targeted Clues"
92828,"Voting"
43570,"Deck Bag and Pool Building"
43570,"Hand Management"
43570,"Push Your Luck"
43570,"Solo / Solitaire Game"
156129,"Communication Limits"
156129,"Deduction"
156129,"Events"
156129,"Finale Ending"
156129,"Hidden Roles"
156129,"Storytelling"
156129,"Team-Based Game"
156129,"Traitor Game"
156129,"Variable Set-up"
37904,"Dice Rolling"
37904,"Different Dice Movement"
37904,"Grid Movement"
37904,"Movement Points"
37904,"Player Elimination"
37904,"Push Your Luck"
37904,"Race"
37904,"Roll / Spin and Move"
37904,"Simulation"
37904,"Turn Order: Stat-Based"
167355,"Campaign / Battle Card Driven"
167355,"Cooperative Game"
167355,"Dice Rolling"
167355,"Hidden Roles"
167355,"Modular Board"
167355,"Player Elimination"
167355,"Semi-Cooperative Game"
167355,"Solo / Solitaire Game"
167355,"Team-Based Game"
167355,"Traitor Game"
167355,"Variable Player Powers"
124708,"Area Movement"
124708,"Cooperative Game"
124708,"Dice Rolling"
124708,"Role Playing"
124708,"Storytelling"
124708,"Variable Player Powers"
205896,"Action Drafting"
205896,"Alliances"
205896,"Area Majority / Influence"
205896,"Area Movement"
205896,"Auction: Sealed Bid"
205896,"Betting and Bluffing"
205896,"Drafting"
205896,"End Game Bonuses"
205896,"Follow"
205896,"Force Commitment"
205896,"Negotiation"
205896,"Set Collection"
205896,"Simultaneous Action Selection"
205896,"Take That"
205896,"Variable Phase Order"
205896,"Variable Player Powers"
205896,"Variable Set-up"
171131,"Grid Movement"
171131,"Hidden Movement"
171131,"Line Drawing"
171131,"Real-Time"
171131,"Role Playing"
171131,"Secret Unit Deployment"
171131,"Simulation"
171131,"Team-Based Game"
244522,"Dice Rolling"
244522,"Drafting"
244522,"Highest-Lowest Scoring"
244522,"Paper-and-Pencil"
244522,"Re-rolling and Locking"
244522,"Solo / Solitaire Game"
113924,"Action Points"
113924,"Cooperative Game"
113924,"Dice Rolling"
113924,"Grid Movement"
113924,"Hand Management"
113924,"Modular Board"
113924,"Player Elimination"
113924,"Scenario / Mission / Campaign Game"
113924,"Variable Player Powers"
209778,"Communication Limits"
209778,"Cooperative Game"
209778,"Elapsed Real Time Ending"
209778,"Grid Movement"
209778,"Map Addition"
209778,"Modular Board"
209778,"Real-Time"
209778,"Solo / Solitaire Game"
209778,"Variable Player Powers"
160477,"Grid Movement"
160477,"Hand Management"
160477,"Pattern Movement"
160477,"Square Grid"
160477,"Static Capture"
25669,"Hand Management"
25669,"Pattern Building"
25669,"Tile Placement"
127023,"Action Points"
127023,"Area Majority / Influence"
127023,"Area Movement"
127023,"Card Drafting"
127023,"Card Play Conflict Resolution"
127023,"Hand Management"
28023,"Dice Rolling"
28023,"Hand Management"
28023,"Race"
28023,"Roll / Spin and Move"
28023,"Simultaneous Action Selection"
163967,"Card Drafting"
163967,"Dice Rolling"
163967,"End Game Bonuses"
163967,"Follow"
163967,"Re-rolling and Locking"
163967,"Solo / Solitaire Game"
163967,"Take That"
163967,"Track Movement"
163967,"Variable Phase Order"
163967,"Variable Player Powers"
239188,"Cooperative Game"
239188,"Scenario / Mission / Campaign Game"
239188,"Solo / Solitaire Game"
239188,"Storytelling"
118048,"Card Drafting"
118048,"End Game Bonuses"
118048,"Modular Board"
118048,"Set Collection"
118048,"Turn Order: Progressive"
118048,"Worker Placement"
194594,"Card Drafting"
194594,"Deck Bag and Pool Building"
194594,"Dice Rolling"
194594,"Random Production"
312484,"Card Drafting"
312484,"Deck Bag and Pool Building"
312484,"Move Through Deck"
312484,"Once-Per-Game Abilities"
312484,"Resource to Move"
312484,"Solo / Solitaire Game"
312484,"Turn Order: Progressive"
312484,"Worker Placement"
62871,"Dice Rolling"
62871,"Die Icon Resolution"
62871,"Push Your Luck"
62871,"Re-rolling and Locking"
24480,"Events"
24480,"Turn Order: Random"
24480,"Worker Placement"
24480,"Worker Placement Different Worker Types"
147151,"Communication Limits"
147151,"Team-Based Game"
216132,"Commodity Speculation"
216132,"Contracts"
216132,"Dice Rolling"
216132,"Market"
216132,"Modular Board"
216132,"Network and Route Building"
216132,"Solo / Solitaire Game"
216132,"Turn Order: Pass Order"
216132,"Variable Player Powers"
216132,"Variable Set-up"
263918,"Bingo"
263918,"Grid Coverage"
263918,"Line Drawing"
263918,"Paper-and-Pencil"
263918,"Solo / Solitaire Game"
263918,"Square Grid"
224037,"Communication Limits"
224037,"Cooperative Game"
224037,"Push Your Luck"
92415,"Auction/Bidding"
92415,"Hand Management"
92415,"Player Elimination"
258,"Hand Management"
258,"Set Collection"
127398,"Area Movement"
127398,"Cooperative Game"
127398,"Dice Rolling"
127398,"Scenario / Mission / Campaign Game"
127398,"Variable Player Powers"
760,"Card Play Conflict Resolution"
760,"Hand Management"
760,"Melding and Splaying"
760,"Set Collection"
21763,"Drafting"
21763,"Grid Movement"
21763,"Hexagon Grid"
21763,"Variable Player Powers"
9674,"Hand Management"
9674,"Highest-Lowest Scoring"
9674,"Pattern Building"
9674,"Team-Based Game"
9674,"Tile Placement"
233078,"Action Drafting"
233078,"Area Majority / Influence"
233078,"Area-Impulse"
233078,"Dice Rolling"
233078,"Follow"
233078,"Grid Movement"
233078,"Hexagon Grid"
233078,"King of the Hill"
233078,"Modular Board"
233078,"Tech Trees / Tech Tracks"
233078,"Trading"
233078,"Variable Phase Order"
233078,"Variable Player Powers"
233078,"Voting"
113294,"Cooperative Game"
113294,"Dice Rolling"
113294,"Elapsed Real Time Ending"
113294,"Grid Movement"
113294,"Modular Board"
113294,"Push Your Luck"
113294,"Re-rolling and Locking"
113294,"Real-Time"
113294,"Roll / Spin and Move"
113294,"Solo / Solitaire Game"
113294,"Tile Placement"
291457,"Action Queue"
291457,"Action Retrieval"
291457,"Campaign / Battle Card Driven"
291457,"Communication Limits"
291457,"Cooperative Game"
291457,"Critical Hits and Failures"
291457,"Deck Construction"
291457,"Grid Movement"
291457,"Hand Management"
291457,"Hexagon Grid"
291457,"Legacy Game"
291457,"Line of Sight"
291457,"Once-Per-Game Abilities"
291457,"Scenario / Mission / Campaign Game"
291457,"Simultaneous Action Selection"
291457,"Solo / Solitaire Game"
291457,"Variable Player Powers"
34219,"Auction/Bidding"
34219,"Auction: Turn Order Until Pass"
34219,"Card Drafting"
34219,"Commodity Speculation"
34219,"Hand Management"
34219,"Set Collection"
144733,"End Game Bonuses"
144733,"Worker Placement"
63888,"Advantage Token"
63888,"Hand Management"
63888,"Layering"
63888,"Melding and Splaying"
63888,"Take That"
63888,"Tech Trees / Tech Tracks"
63888,"Variable Phase Order"
254640,"Communication Limits"
254640,"Cooperative Game"
169426,"Card Drafting"
169426,"Dice Rolling"
169426,"Drafting"
169426,"Role Playing"
169426,"Set Collection"
169426,"Variable Player Powers"
102680,"Area Movement"
102680,"Card Drafting"
102680,"Hand Management"
102680,"Mancala"
102680,"Set Collection"
188,"Enclosure"
188,"Point to Point Movement"
188,"Square Grid"
115746,"Area Majority / Influence"
115746,"Area Movement"
115746,"Campaign / Battle Card Driven"
115746,"Card Play Conflict Resolution"
115746,"Dice Rolling"
115746,"Events"
115746,"Hand Management"
115746,"Hidden Movement"
115746,"Movement Points"
115746,"Simulation"
115746,"Team-Based Game"
115746,"Variable Set-up"
217372,"Card Drafting"
217372,"Deck Bag and Pool Building"
217372,"Grid Movement"
217372,"Hand Management"
217372,"Hexagon Grid"
217372,"Modular Board"
217372,"Race"
175914,"Card Drafting"
175914,"Delayed Purchase"
175914,"Income"
175914,"Market"
175914,"Modular Board"
175914,"Network and Route Building"
175914,"Simultaneous Action Selection"
180974,"Pattern Recognition"
180974,"Set Collection"
180974,"Take That"
180974,"Variable Set-up"
3,"Area Majority / Influence"
3,"Hand Management"
3,"Hexagon Grid"
3,"Once-Per-Game Abilities"
3,"Set Collection"
3,"Tile Placement"
102652,"Cooperative Game"
102652,"Hand Management"
102652,"Solo / Solitaire Game"
102652,"Variable Player Powers"
229853,"Area Movement"
229853,"Rondel"
229853,"Set Collection"
229853,"Solo / Solitaire Game"
229853,"Tile Placement"
229853,"Track Movement"
229853,"Variable Set-up"
229853,"Worker Placement with Dice Workers"
38453,"Action Queue"
38453,"Area Movement"
38453,"Cooperative Game"
38453,"Elapsed Real Time Ending"
38453,"Hand Management"
38453,"Real-Time"
38453,"Simultaneous Action Selection"
38453,"Solo / Solitaire Game"
209010,"Action Queue"
209010,"Bias"
209010,"Card Drafting"
209010,"Cooperative Game"
209010,"Dice Rolling"
209010,"Modular Board"
209010,"Programmed Movement"
209010,"Role Playing"
209010,"Slide/Push"
209010,"Variable Player Powers"
140934,"Hand Management"
140934,"Pattern Building"
140934,"Set Collection"
140934,"Tile Placement"
438,"Hidden Movement"
438,"Point to Point Movement"
438,"Secret Unit Deployment"
438,"Team-Based Game"
9217,"Card Drafting"
9217,"Income"
9217,"Set Collection"
160499,"Area Movement"
160499,"Card Drafting"
160499,"Dice Rolling"
160499,"Die Icon Resolution"
160499,"King of the Hill"
160499,"Player Elimination"
160499,"Push Your Luck"
160499,"Re-rolling and Locking"
160499,"Take That"
316554,"Card Drafting"
316554,"Card Play Conflict Resolution"
316554,"Deck Bag and Pool Building"
316554,"Force Commitment"
316554,"Solo / Solitaire Game"
316554,"Take That"
316554,"Turn Order: Progressive"
316554,"Variable Player Powers"
316554,"Worker Placement"
77130,"Card Drafting"
77130,"Deck Bag and Pool Building"
77130,"Grid Movement"
77130,"Hand Management"
77130,"Modular Board"
77130,"Rock-Paper-Scissors"
77130,"Square Grid"
77130,"Tech Trees / Tech Tracks"
77130,"Trading"
77130,"Variable Player Powers"
43443,"Campaign / Battle Card Driven"
43443,"Cooperative Game"
43443,"Dice Rolling"
43443,"Hand Management"
43443,"Solo / Solitaire Game"
43443,"Trading"
555,"Auction/Bidding"
555,"End Game Bonuses"
555,"Grid Coverage"
555,"Tile Placement"
555,"Victory Points as a Resource"
823,"Cooperative Game"
823,"Dice Rolling"
823,"Hand Management"
823,"Set Collection"
823,"Variable Player Powers"
2471,"Dice Rolling"
2471,"Grid Movement"
2471,"Hand Management"
2471,"Modular Board"
2471,"Roll / Spin and Move"
182874,"Action Drafting"
182874,"Auction: Dutch"
182874,"Contracts"
182874,"Dice Rolling"
182874,"End Game Bonuses"
182874,"Hand Management"
182874,"Once-Per-Game Abilities"
182874,"Set Collection"
182874,"Variable Player Powers"
182874,"Variable Set-up"
131835,"Hand Management"
131835,"Player Elimination"
131835,"Take That"
131835,"Variable Player Powers"
43111,"Action Points"
43111,"Area Majority / Influence"
43111,"Area Movement"
43111,"Dice Rolling"
43111,"Events"
43111,"Hand Management"
43111,"Role Playing"
43111,"Take That"
43111,"Variable Player Powers"
172287,"Dice Rolling"
172287,"Set Collection"
172287,"Variable Player Powers"
172287,"Worker Placement"
155821,"Action Drafting"
155821,"Area Majority / Influence"
155821,"Area Movement"
155821,"Campaign / Battle Card Driven"
155821,"Card Drafting"
155821,"Drafting"
155821,"Hand Management"
155821,"King of the Hill"
155821,"Map Addition"
155821,"Modular Board"
155821,"Variable Phase Order"
155821,"Variable Set-up"
155703,"Action Points"
155703,"Hand Management"
155703,"Push Your Luck"
155703,"Secret Unit Deployment"
155703,"Simulation"
155703,"Simultaneous Action Selection"
155703,"Take That"
41,"Dice Rolling"
41,"Push Your Luck"
48726,"Area Majority / Influence"
48726,"Card Drafting"
48726,"Dice Rolling"
48726,"Worker Placement with Dice Workers"
225694,"Communication Limits"
225694,"Targeted Clues"
225694,"Team-Based Game"
1917,"Grid Movement"
1917,"Memory"
1917,"Secret Unit Deployment"
1917,"Square Grid"
811,"Melding and Splaying"
811,"Set Collection"
811,"Tile Placement"
59959,"Hidden Movement"
59959,"Memory"
59959,"Point to Point Movement"
59959,"Secret Unit Deployment"
59959,"Team-Based Game"
63268,"Pattern Recognition"
63268,"Speed Matching"
156009,"Card Drafting"
156009,"Contracts"
156009,"Push Your Luck"
156009,"Set Collection"
27588,"Set Collection"
27588,"Tile Placement"
286096,"Area Majority / Influence"
286096,"Card Drafting"
286096,"Dice Rolling"
286096,"Grid Coverage"
286096,"Hand Management"
286096,"Hexagon Grid"
286096,"Income"
286096,"Map Addition"
286096,"Solo / Solitaire Game"
286096,"Square Grid"
286096,"Tech Trees / Tech Tracks"
286096,"Tile Placement"
286096,"Variable Player Powers"
12692,"Hand Management"
12692,"Layering"
12692,"Lose a Turn"
12692,"Storytelling"
12692,"Take That"
46213,"Paper-and-Pencil"
199042,"Cooperative Game"
199042,"Deck Bag and Pool Building"
199042,"Scenario / Mission / Campaign Game"
199042,"Variable Player Powers"
285774,"Cooperative Game"
285774,"Deck Construction"
285774,"Hand Management"
285774,"Scenario / Mission / Campaign Game"
285774,"Solo / Solitaire Game"
285774,"Variable Player Powers"
285774,"Variable Set-up"
262712,"Card Drafting"
262712,"Hand Management"
262712,"Race"
262712,"Score-and-Reset Game"
262712,"Take That"
262712,"Turn Order: Pass Order"
262712,"Variable Player Powers"
219513,"Card Drafting"
219513,"Grid Coverage"
219513,"Set Collection"
219513,"Tile Placement"
172818,"Action Points"
172818,"Dice Rolling"
172818,"Narrative Choice / Paragraph"
172818,"Set Collection"
172818,"Storytelling"
172818,"Trading"
198994,"Deck Construction"
198994,"Deck Bag and Pool Building"
198994,"Hand Management"
198994,"Take That"
20100,"Betting and Bluffing"
20100,"Paper-and-Pencil"
140620,"Action Retrieval"
140620,"Card Drafting"
140620,"Deck Bag and Pool Building"
140620,"Hand Management"
140620,"Race"
140620,"Resource to Move"
140620,"Solo / Solitaire Game"
140620,"Track Movement"
140620,"Worker Placement"
27627,"Dice Rolling"
27627,"Role Playing"
27627,"Roll / Spin and Move"
27627,"Take That"
27627,"Variable Player Powers"
215,"Hand Management"
215,"Ladder Climbing"
215,"Predictive Bid"
215,"Team-Based Game"
215,"Trick-taking"
199478,"Catch the Leader"
199478,"Hand Management"
199478,"Modular Board"
199478,"Programmed Movement"
199478,"Race"
199478,"Simulation"
199478,"Simultaneous Action Selection"
199478,"Track Movement"
191189,"Card Drafting"
191189,"Cooperative Game"
191189,"Deck Bag and Pool Building"
191189,"Delayed Purchase"
191189,"Hand Management"
191189,"Solo / Solitaire Game"
191189,"Variable Phase Order"
